"Transaction ID","hasException","exceptionTransferAmount"
"frb_25135","No",NA
"frb_25136","No",NA
"frb_25137","No",NA
"frb_25138","No",NA
"frb_25139","No",NA
"frb_25140","No",NA
"frb_25141","No",NA
"frb_25142","No",NA
"frb_25143","No",NA
"frb_25144","No",NA
"frb_25145","No",NA
"frb_25146","No",NA
"frb_25147","No",NA
"frb_25148","No",NA
"frb_25149","No",NA
"frb_25150","No",NA
"frb_25151","No",NA
"frb_25152","No",NA
"frb_25153","No",NA
"frb_25154","No",NA
"frb_25155","No",NA
"frb_25156","No",NA
"frb_25157","No",NA
"frb_25158","No",NA
"frb_25159","No",NA
"frb_25160","No",NA
"frb_25161","No",NA
"frb_25164","No",NA
"frb_25341","No",NA
"frb_25342","No",NA
"frb_25343","No",NA
"frb_25344","No",NA
"frb_25391","No",NA
"frb_25392","No",NA
"frb_25393","No",NA
"frb_25446","No",NA
"frb_25447","No",NA
"frb_25448","No",NA
"frb_25457","No",NA
"frb_25460","No",NA
"frb_25469","No",NA
"frb_25470","No",NA
"frb_25471","No",NA
"frb_25472","No",NA
"frb_25473","No",NA
"frb_25474","No",NA
"frb_25475","No",NA
"frb_25476","No",NA
"frb_25477","No",NA
"frb_25478","No",NA
"frb_25479","No",NA
"frb_25480","No",NA
"frb_25481","No",NA
"frb_25482","No",NA
"frb_25483","No",NA
"frb_25484","No",NA
"frb_25485","No",NA
"frb_25486","No",NA
"frb_25487","No",NA
"frb_25490","No",NA
"frb_25491","No",NA
"frb_25492","No",NA
"frb_25493","No",NA
"frb_25494","No",NA
"frb_25495","No",NA
"frb_25496","No",NA
"frb_25497","No",NA
"frb_25498","No",NA
"frb_25499","No",NA
"frb_25500","No",NA
"frb_25503","No",NA
"frb_25504","No",NA
"frb_25507","No",NA
"frb_25508","No",NA
"frb_25509","No",NA
"frb_25510","No",NA
"frb_25511","No",NA
"frb_25512","No",NA
"frb_25513","No",NA
"frb_25514","No",NA
"frb_25515","No",NA
"frb_25516","No",NA
"frb_25517","No",NA
"frb_25518","No",NA
"frb_25519","No",NA
"frb_25520","No",NA
"frb_25521","No",NA
"frb_25522","No",NA
"frb_25523","No",NA
"frb_25524","No",NA
"frb_25525","No",NA
"frb_25526","No",NA
"frb_25527","No",NA
"frb_25528","No",NA
"frb_25529","No",NA
"frb_25530","No",NA
"frb_25531","No",NA
"frb_25532","No",NA
"frb_25535","No",NA
"frb_25536","No",NA
"frb_25537","No",NA
"frb_25538","No",NA
"frb_25539","No",NA
"frb_25540","No",NA
"frb_25541","No",NA
"frb_25542","No",NA
"frb_25543","No",NA
"frb_25544","No",NA
"frb_25545","No",NA
"frb_25546","No",NA
"frb_25547","No",NA
"frb_25548","No",NA
"frb_25549","No",NA
"frb_25550","No",NA
"frb_25551","No",NA
"frb_25552","No",NA
"frb_25553","No",NA
"frb_25554","No",NA
"frb_25555","No",NA
"frb_25556","No",NA
"frb_25557","No",NA
"frb_25558","No",NA
"frb_25559","No",NA
"frb_25560","No",NA
"frb_25561","No",NA
"frb_25562","No",NA
"frb_25563","No",NA
"frb_25564","No",NA
"frb_25565","No",NA
"frb_25566","No",NA
"frb_25567","No",NA
"frb_25568","No",NA
"frb_25569","No",NA
"frb_25570","No",NA
"frb_25571","No",NA
"frb_25572","No",NA
"frb_25573","No",NA
"frb_25574","No",NA
"frb_25575","No",NA
"frb_25576","No",NA
"frb_25577","No",NA
"frb_25578","No",NA
"frb_25579","No",NA
"frb_25580","No",NA
"frb_25581","No",NA
"frb_25582","No",NA
"frb_25583","No",NA
"frb_25584","No",NA
"frb_25585","No",NA
"frb_25586","No",NA
"frb_25587","No",NA
"frb_25588","No",NA
"frb_25589","No",NA
"frb_25590","No",NA
"frb_25591","No",NA
"frb_25592","No",NA
"frb_25597","No",NA
"frb_25598","No",NA
"frb_25599","No",NA
"frb_25600","No",NA
"frb_25601","No",NA
"frb_25602","No",NA
"frb_25603","No",NA
"frb_25604","No",NA
"frb_25605","No",NA
"frb_25606","No",NA
"frb_25607","No",NA
"frb_25608","No",NA
"frb_25609","No",NA
"frb_25612","No",NA
"frb_25613","No",NA
"frb_25614","No",NA
"frb_25615","No",NA
"frb_25616","No",NA
"frb_25617","No",NA
"frb_25618","No",NA
"frb_25619","No",NA
"frb_25620","No",NA
"frb_25625","No",NA
"frb_25626","No",NA
"frb_25627","No",NA
"frb_25628","No",NA
"frb_25629","No",NA
"frb_25630","No",NA
"frb_25631","No",NA
"frb_25632","No",NA
"frb_25633","No",NA
"frb_25634","No",NA
"frb_25635","No",NA
"frb_25636","No",NA
"frb_25637","No",NA
"frb_25638","No",NA
"frb_25639","No",NA
"frb_25640","No",NA
"frb_25641","No",NA
"frb_25642","No",NA
"frb_25643","No",NA
"frb_25644","No",NA
"frb_25645","No",NA
"frb_25652","No",NA
"frb_25653","No",NA
"frb_25654","No",NA
"frb_25655","No",NA
"frb_25658","No",NA
"frb_25659","No",NA
"frb_25672","No",NA
"frb_25753","No",NA
"frb_25788","No",NA
"frb_25791","No",NA
"frb_25792","No",NA
"frb_25793","No",NA
"frb_25794","No",NA
"frb_25795","No",NA
"frb_25796","No",NA
"frb_25797","No",NA
"frb_25798","No",NA
"frb_25799","No",NA
"frb_25800","No",NA
"frb_25801","No",NA
"frb_25802","No",NA
"frb_25803","No",NA
"frb_25804","No",NA
"frb_25805","No",NA
"frb_25814","No",NA
"frb_25815","No",NA
"frb_25816","No",NA
"frb_25817","No",NA
"frb_25818","No",NA
"frb_25819","No",NA
"frb_25820","No",NA
"frb_25821","No",NA
"frb_25822","No",NA
"frb_25823","No",NA
"frb_25824","No",NA
"frb_25825","No",NA
"frb_25826","No",NA
"frb_25827","No",NA
"frb_25828","No",NA
"frb_25829","No",NA
"frb_25830","No",NA
"frb_25831","No",NA
"frb_25832","No",NA
"frb_25833","No",NA
"frb_25834","No",NA
"frb_25835","No",NA
"frb_25836","No",NA
"frb_25843","No",NA
"frb_25844","No",NA
"frb_25845","No",NA
"frb_25846","No",NA
"frb_25847","No",NA
"frb_25848","No",NA
"frb_25849","No",NA
"frb_25850","No",NA
"frb_25851","No",NA
"frb_25852","No",NA
"frb_25853","No",NA
"frb_25860","No",NA
"frb_25861","No",NA
"frb_25868","No",NA
"frb_25869","No",NA
"frb_25870","No",NA
"frb_25871","No",NA
"frb_25872","No",NA
"frb_25873","No",NA
"frb_25874","No",NA
"frb_25875","No",NA
"frb_25876","No",NA
"frb_25877","No",NA
"frb_25878","No",NA
"frb_25881","No",NA
"frb_25882","No",NA
"frb_25883","No",NA
"frb_25888","No",NA
"frb_25889","No",NA
"frb_25890","No",NA
"frb_25891","No",NA
"frb_25892","No",NA
"frb_25893","No",NA
"frb_25894","No",NA
"frb_25895","No",NA
"frb_25896","No",NA
"frb_25897","No",NA
"frb_25898","No",NA
"frb_25899","No",NA
"frb_25900","No",NA
"frb_25901","No",NA
"frb_25902","No",NA
"frb_25903","No",NA
"frb_25906","No",NA
"frb_25907","No",NA
"frb_25908","No",NA
"frb_25909","No",NA
"frb_25910","No",NA
"frb_25911","No",NA
"frb_25912","No",NA
"frb_25913","No",NA
"frb_25914","No",NA
"frb_25915","No",NA
"frb_25916","No",NA
"frb_25917","No",NA
"frb_25918","No",NA
"frb_25919","No",NA
"frb_25920","No",NA
"frb_25921","No",NA
"frb_25922","No",NA
"frb_25923","No",NA
"frb_25924","No",NA
"frb_25925","No",NA
"frb_25926","No",NA
"frb_25927","No",NA
"frb_25928","No",NA
"frb_25929","No",NA
"frb_25930","No",NA
"frb_25931","No",NA
"frb_25932","No",NA
"frb_25933","No",NA
"frb_25934","No",NA
"frb_25935","No",NA
"frb_25936","No",NA
"frb_25937","No",NA
"frb_25958","No",NA
"frb_25959","No",NA
"frb_25960","No",NA
"frb_25961","No",NA
"frb_25962","No",NA
"frb_25963","No",NA
"frb_25964","No",NA
"frb_25965","No",NA
"frb_25966","No",NA
"frb_25967","No",NA
"frb_25968","No",NA
"frb_26015","No",NA
"frb_26052","No",NA
"frb_26059","No",NA
"frb_26060","No",NA
"frb_26061","No",NA
"frb_26062","No",NA
"frb_26063","No",NA
"frb_26064","No",NA
"frb_26065","No",NA
"frb_26066","No",NA
"frb_26067","No",NA
"frb_26068","No",NA
"frb_26069","No",NA
"frb_26070","No",NA
"frb_26071","No",NA
"frb_26072","No",NA
"frb_26073","No",NA
"frb_26074","No",NA
"frb_26075","No",NA
"frb_26076","No",NA
"frb_26077","No",NA
"frb_26078","No",NA
"frb_26079","No",NA
"frb_26080","No",NA
"frb_26081","No",NA
"frb_26082","No",NA
"frb_26083","No",NA
"frb_26084","No",NA
"frb_26085","No",NA
"frb_26086","No",NA
"frb_26087","No",NA
"frb_26088","No",NA
"frb_26089","No",NA
"frb_26090","No",NA
"frb_26091","No",NA
"frb_26092","No",NA
"frb_26093","No",NA
"frb_26096","No",NA
"frb_26097","No",NA
"frb_26098","No",NA
"frb_26099","No",NA
"frb_26100","No",NA
"frb_26101","No",NA
"frb_26102","No",NA
"frb_26103","No",NA
"frb_26104","No",NA
"frb_26105","No",NA
"frb_26106","No",NA
"frb_26107","No",NA
"frb_26108","No",NA
"frb_26109","No",NA
"frb_26110","No",NA
"frb_26111","No",NA
"frb_26112","No",NA
"frb_26113","No",NA
"frb_26124","No",NA
"frb_26125","No",NA
"frb_26126","No",NA
"frb_26129","No",NA
"frb_26130","No",NA
"frb_26131","No",NA
"frb_26132","No",NA
"frb_26133","No",NA
"frb_26134","No",NA
"frb_26135","No",NA
"frb_26136","No",NA
"frb_26137","No",NA
"frb_26138","No",NA
"frb_26139","No",NA
"frb_26140","No",NA
"frb_26141","No",NA
"frb_26142","No",NA
"frb_26143","No",NA
"frb_26144","No",NA
"frb_26145","No",NA
"frb_26146","No",NA
"frb_26147","No",NA
"frb_26148","No",NA
"frb_26149","No",NA
"frb_26150","No",NA
"frb_26151","No",NA
"frb_26152","No",NA
"frb_26153","No",NA
"frb_26154","No",NA
"frb_26155","No",NA
"frb_26156","No",NA
"frb_26157","No",NA
"frb_26158","No",NA
"frb_26159","No",NA
"frb_26160","No",NA
"frb_26161","No",NA
"frb_26162","No",NA
"frb_26163","No",NA
"frb_26164","No",NA
"frb_26165","No",NA
"frb_26166","No",NA
"frb_26167","No",NA
"frb_26168","No",NA
"frb_26169","No",NA
"frb_26170","No",NA
"frb_26171","No",NA
"frb_26172","No",NA
"frb_26173","No",NA
"frb_26174","No",NA
"frb_26175","No",NA
"frb_26176","No",NA
"frb_26177","No",NA
"frb_26178","No",NA
"frb_26179","No",NA
"frb_26180","No",NA
"frb_26181","No",NA
"frb_26182","No",NA
"frb_26183","No",NA
"frb_26184","No",NA
"frb_26185","No",NA
"frb_26214","No",NA
"frb_26217","No",NA
"frb_26332","No",NA
"frb_26333","No",NA
"frb_26348","No",NA
"frb_26349","No",NA
"frb_26350","No",NA
"frb_26351","No",NA
"frb_26352","No",NA
"frb_26353","No",NA
"frb_26354","No",NA
"frb_26355","No",NA
"frb_26356","No",NA
"frb_26357","No",NA
"frb_26358","No",NA
"frb_26359","No",NA
"frb_26360","No",NA
"frb_26373","No",NA
"frb_26374","No",NA
"frb_26381","No",NA
"frb_26392","No",NA
"frb_26393","No",NA
"frb_26394","No",NA
"frb_26395","No",NA
"frb_26396","No",NA
"frb_26397","No",NA
"frb_26398","No",NA
"frb_26399","No",NA
"frb_26402","No",NA
"frb_26403","No",NA
"frb_26404","No",NA
"frb_26405","No",NA
"frb_26406","No",NA
"frb_26407","No",NA
"frb_26408","No",NA
"frb_26409","No",NA
"frb_26410","No",NA
"frb_26411","No",NA
"frb_26412","No",NA
"frb_26413","No",NA
"frb_26414","No",NA
"frb_26415","No",NA
"frb_26416","No",NA
"frb_26417","No",NA
"frb_26418","No",NA
"frb_26419","No",NA
"frb_26420","No",NA
"frb_26421","No",NA
"frb_26428","No",NA
"frb_26431","No",NA
"frb_26432","No",NA
"frb_26433","No",NA
"frb_26434","No",NA
"frb_26435","No",NA
"frb_26436","No",NA
"frb_26437","No",NA
"frb_26438","No",NA
"frb_26439","No",NA
"frb_26440","No",NA
"frb_26441","No",NA
"frb_26442","No",NA
"frb_26443","No",NA
"frb_26444","No",NA
"frb_26445","No",NA
"frb_26446","No",NA
"frb_26447","No",NA
"frb_26448","No",NA
"frb_26449","No",NA
"frb_26450","No",NA
"frb_26451","No",NA
"frb_26452","No",NA
"frb_26453","No",NA
"frb_26454","No",NA
"frb_26455","No",NA
"frb_26456","No",NA
"frb_26457","No",NA
"frb_26458","No",NA
"frb_26459","No",NA
"frb_26460","No",NA
"frb_26461","No",NA
"frb_26462","No",NA
"frb_26463","No",NA
"frb_26464","No",NA
"frb_26465","No",NA
"frb_26466","No",NA
"frb_26467","No",NA
"frb_26468","No",NA
"frb_26469","No",NA
"frb_26470","No",NA
"frb_26471","No",NA
"frb_26472","No",NA
"frb_26473","No",NA
"frb_26474","No",NA
"frb_26475","No",NA
"frb_26476","No",NA
"frb_26477","No",NA
"frb_26478","No",NA
"frb_26479","No",NA
"frb_26480","No",NA
"frb_26481","No",NA
"frb_26482","No",NA
"frb_26503","No",NA
"frb_26504","No",NA
"frb_26505","No",NA
"frb_26506","No",NA
"frb_26507","No",NA
"frb_26508","No",NA
"frb_26509","No",NA
"frb_26510","No",NA
"frb_26511","No",NA
"frb_26512","No",NA
"frb_26513","No",NA
"frb_26514","No",NA
"frb_26515","No",NA
"frb_26516","No",NA
"frb_26517","No",NA
"frb_26550","No",NA
"frb_26551","No",NA
"frb_26552","No",NA
"frb_26553","No",NA
"frb_26554","No",NA
"frb_26563","No",NA
"frb_26574","No",NA
"frb_26575","No",NA
"frb_26584","No",NA
"frb_26585","No",NA
"frb_26586","No",NA
"frb_26587","No",NA
"frb_26590","No",NA
"frb_26591","No",NA
"frb_26592","No",NA
"frb_26593","No",NA
"frb_26596","No",NA
"frb_26597","No",NA
"frb_26598","No",NA
"frb_26599","No",NA
"frb_26604","No",NA
"frb_26605","No",NA
"frb_26606","No",NA
"frb_26607","No",NA
"frb_26608","No",NA
"frb_26609","No",NA
"frb_26610","No",NA
"frb_26611","No",NA
"frb_26612","No",NA
"frb_26613","No",NA
"frb_26614","No",NA
"frb_26615","No",NA
"frb_26616","No",NA
"frb_26617","No",NA
"frb_26618","No",NA
"frb_26619","No",NA
"frb_26620","No",NA
"frb_26621","No",NA
"frb_26622","No",NA
"frb_26623","No",NA
"frb_26624","No",NA
"frb_26625","No",NA
"frb_26626","No",NA
"frb_26627","No",NA
"frb_26630","No",NA
"frb_26631","No",NA
"frb_26632","No",NA
"frb_26633","No",NA
"frb_26634","No",NA
"frb_26635","No",NA
"frb_26636","No",NA
"frb_26637","No",NA
"frb_26638","No",NA
"frb_26639","No",NA
"frb_26640","No",NA
"frb_26641","No",NA
"frb_26642","No",NA
"frb_26643","No",NA
"frb_26644","No",NA
"frb_26645","No",NA
"frb_26646","No",NA
"frb_26647","No",NA
"frb_26648","No",NA
"frb_26649","No",NA
"frb_26650","No",NA
"frb_26651","No",NA
"frb_26654","No",NA
"frb_26657","No",NA
"frb_26658","No",NA
"frb_26659","No",NA
"frb_26660","No",NA
"frb_26661","No",NA
"frb_26662","No",NA
"frb_26663","No",NA
"frb_26664","No",NA
"frb_26665","No",NA
"frb_26666","No",NA
"frb_26667","No",NA
"frb_26668","No",NA
"frb_26669","No",NA
"frb_26672","No",NA
"frb_26673","No",NA
"frb_26674","No",NA
"frb_26675","No",NA
"frb_26676","No",NA
"frb_26733","No",NA
"frb_26734","No",NA
"frb_26735","No",NA
"frb_26736","No",NA
"frb_26853","No",NA
"frb_26854","No",NA
"frb_26855","No",NA
"frb_26856","No",NA
"frb_26857","No",NA
"frb_26858","No",NA
"frb_26859","No",NA
"frb_26860","No",NA
"frb_26861","No",NA
"frb_26862","No",NA
"frb_26863","No",NA
"frb_26864","No",NA
"frb_26865","No",NA
"frb_26866","No",NA
"frb_26867","No",NA
"frb_26868","No",NA
"frb_26869","No",NA
"frb_26870","No",NA
"frb_26871","No",NA
"frb_26872","No",NA
"frb_26873","No",NA
"frb_26874","No",NA
"frb_26875","No",NA
"frb_26876","No",NA
"frb_26877","No",NA
"frb_26878","No",NA
"frb_26879","No",NA
"frb_26880","No",NA
"frb_26889","No",NA
"frb_26890","No",NA
"frb_26891","No",NA
"frb_26894","No",NA
"frb_26895","No",NA
"frb_26896","No",NA
"frb_26897","No",NA
"frb_26898","No",NA
"frb_26899","No",NA
"frb_26900","No",NA
"frb_26901","No",NA
"frb_26902","No",NA
"frb_26903","No",NA
"frb_26904","No",NA
"frb_26905","No",NA
"frb_26906","No",NA
"frb_26911","No",NA
"frb_26912","No",NA
"frb_26913","No",NA
"frb_26914","No",NA
"frb_26915","No",NA
"frb_26916","No",NA
"frb_26917","No",NA
"frb_26918","No",NA
"frb_26919","No",NA
"frb_26920","No",NA
"frb_26933","No",NA
"frb_26934","No",NA
"frb_26939","No",NA
"frb_26940","No",NA
"frb_26941","No",NA
"frb_26942","No",NA
"frb_26943","No",NA
"frb_26944","No",NA
"frb_26945","No",NA
"frb_26946","No",NA
"frb_26947","No",NA
"frb_26948","No",NA
"frb_26949","No",NA
"frb_26950","No",NA
"frb_26951","No",NA
"frb_26952","No",NA
"frb_26953","No",NA
"frb_26954","No",NA
"frb_26955","No",NA
"frb_26956","No",NA
"frb_26959","No",NA
"frb_26970","No",NA
"frb_26971","No",NA
"frb_26972","No",NA
"frb_26973","No",NA
"frb_26974","No",NA
"frb_26975","No",NA
"frb_26976","No",NA
"frb_26977","No",NA
"frb_26978","No",NA
"frb_26979","No",NA
"frb_26980","No",NA
"frb_26981","No",NA
"frb_26982","No",NA
"frb_26983","No",NA
"frb_26984","No",NA
"frb_26985","No",NA
"frb_26986","No",NA
"frb_26987","No",NA
"frb_26988","No",NA
"frb_26989","No",NA
"frb_26990","No",NA
"frb_26991","No",NA
"frb_26992","No",NA
"frb_26993","No",NA
"frb_26994","No",NA
"frb_26995","No",NA
"frb_26996","No",NA
"frb_26997","No",NA
"frb_26998","No",NA
"frb_26999","No",NA
"frb_27000","No",NA
"frb_27001","No",NA
"frb_27002","No",NA
"frb_27003","No",NA
"frb_27004","No",NA
"frb_27005","No",NA
"frb_27006","No",NA
"frb_27007","No",NA
"frb_27008","No",NA
"frb_27009","No",NA
"frb_27010","No",NA
"frb_27011","No",NA
"frb_27012","No",NA
"frb_27013","No",NA
"frb_27014","No",NA
"frb_27015","No",NA
"frb_27016","No",NA
"frb_27017","No",NA
"frb_27026","No",NA
"frb_27027","No",NA
"frb_27394","No",NA
"frb_27395","No",NA
"frb_27396","No",NA
"frb_27397","No",NA
"frb_27398","No",NA
"frb_27399","No",NA
"frb_27400","No",NA
"frb_27401","No",NA
"frb_27402","No",NA
"frb_27403","No",NA
"frb_27404","No",NA
"frb_27405","No",NA
"frb_27406","No",NA
"frb_27447","No",NA
"frb_27448","No",NA
"frb_27459","No",NA
"frb_27468","No",NA
"frb_27469","No",NA
"frb_27470","No",NA
"frb_27471","No",NA
"frb_27472","No",NA
"frb_27475","No",NA
"frb_27476","No",NA
"frb_27477","No",NA
"frb_27478","No",NA
"frb_27479","Yes, a unique exception",-12
"frb_27480","Yes, a unique exception",-3440
"frb_27483","No",NA
"frb_27488","No",NA
"frb_27489","No",NA
"frb_27490","No",NA
"frb_27491","No",NA
"frb_27492","No",NA
"frb_27493","No",NA
"frb_27494","No",NA
"frb_27495","No",NA
"frb_27496","No",NA
"frb_27497","No",NA
"frb_27498","No",NA
"frb_27499","No",NA
"frb_27500","No",NA
"frb_27501","No",NA
"frb_27502","No",NA
"frb_27503","No",NA
"frb_27504","No",NA
"frb_27505","No",NA
"frb_27506","No",NA
"frb_27507","No",NA
"frb_27508","No",NA
"frb_27509","No",NA
"frb_27510","No",NA
"frb_27511","No",NA
"frb_27512","No",NA
"frb_27513","No",NA
"frb_27514","No",NA
"frb_27515","No",NA
"frb_27516","No",NA
"frb_27517","Yes, a unique exception",6200
"frb_27518","Yes, but a non-unique exception",-10000
"frb_27519","Yes, a unique exception",-50000
"frb_27520","Yes, a unique exception",-1000
"frb_27521","Yes, a unique exception",-6000
"frb_27524","No",NA
"frb_27525","No",NA
"frb_27526","No",NA
"frb_27527","No",NA
"frb_27528","No",NA
"frb_27529","No",NA
"frb_27530","No",NA
"frb_27531","No",NA
"frb_27532","No",NA
"frb_27533","No",NA
"frb_27534","No",NA
"frb_27535","No",NA
"frb_27536","No",NA
"frb_27537","No",NA
"frb_27538","No",NA
"frb_27539","No",NA
"frb_27540","No",NA
"frb_27541","No",NA
"frb_27542","No",NA
"frb_27543","No",NA
"frb_27544","No",NA
"frb_27545","No",NA
"frb_27546","No",NA
"frb_27547","No",NA
"frb_27548","No",NA
"frb_27549","Yes, a unique exception",3440
"frb_27550","Yes, a unique exception",6000
"frb_27551","Yes, a unique exception",1000
"frb_27552","Yes, but a non-unique exception",10000
"frb_27553","Yes, a unique exception",-6200
"frb_27554","Yes, a unique exception",-1500
"frb_27557","No",NA
"frb_27558","No",NA
"frb_27559","No",NA
"frb_27560","No",NA
"frb_27561","Yes, a unique exception",50000
"frb_27562","Yes, but a non-unique exception",10000
"frb_27563","Yes, a unique exception",-25000
"frb_27564","Yes, but a non-unique exception",-10000
"frb_27567","No",NA
"frb_27568","No",NA
"frb_27571","No",NA
"frb_27572","No",NA
"frb_27573","No",NA
"frb_27574","No",NA
"frb_27575","No",NA
"frb_27576","No",NA
"frb_27577","No",NA
"frb_27578","No",NA
"frb_27579","No",NA
"frb_27580","No",NA
"frb_27587","No",NA
"frb_27588","No",NA
"frb_27589","No",NA
"frb_27590","No",NA
"frb_27591","No",NA
"frb_27592","No",NA
"frb_27593","No",NA
"frb_27594","No",NA
"frb_27595","No",NA
"frb_27596","No",NA
"frb_27597","No",NA
"frb_27598","No",NA
"frb_27599","No",NA
"frb_27601","No",NA
"frb_27665","No",NA
"frb_27672","No",NA
"frb_27673","No",NA
"frb_27674","No",NA
"frb_27675","No",NA
"frb_27676","No",NA
"frb_27677","No",NA
"frb_27678","No",NA
"frb_27679","No",NA
"frb_27680","No",NA
"frb_27693","No",NA
"frb_27694","No",NA
"frb_27695","No",NA
"frb_27698","No",NA
"frb_27699","No",NA
"frb_27700","No",NA
"frb_27701","No",NA
"frb_27702","No",NA
"frb_27703","No",NA
"frb_27704","No",NA
"frb_27705","No",NA
"frb_27706","No",NA
"frb_27707","No",NA
"frb_27708","No",NA
"frb_27713","No",NA
"frb_27714","No",NA
"frb_27715","No",NA
"frb_27716","No",NA
"frb_27717","No",NA
"frb_27718","No",NA
"frb_27719","No",NA
"frb_27720","No",NA
"frb_27721","No",NA
"frb_27722","No",NA
"frb_27723","No",NA
"frb_27724","No",NA
"frb_27725","No",NA
"frb_27726","No",NA
"frb_27727","No",NA
"frb_27728","No",NA
"frb_27729","No",NA
"frb_27730","No",NA
"frb_27731","No",NA
"frb_27732","No",NA
"frb_27733","No",NA
"frb_27734","No",NA
"frb_27735","No",NA
"frb_27736","No",NA
"frb_27737","No",NA
"frb_27738","No",NA
"frb_27739","No",NA
"frb_27742","No",NA
"frb_27743","No",NA
"frb_27744","No",NA
"frb_27747","No",NA
"frb_27748","No",NA
"frb_27749","No",NA
"frb_27750","No",NA
"frb_27751","No",NA
"frb_27752","No",NA
"frb_27753","No",NA
"frb_27754","No",NA
"frb_27755","No",NA
"frb_27756","No",NA
"frb_27757","No",NA
"frb_27758","No",NA
"frb_27759","No",NA
"frb_27760","No",NA
"frb_27761","No",NA
"frb_27762","No",NA
"frb_27763","No",NA
"frb_27764","No",NA
"frb_27765","No",NA
"frb_27766","No",NA
"frb_27767","No",NA
"frb_27768","No",NA
"frb_27769","No",NA
"frb_27770","No",NA
"frb_27771","No",NA
"frb_27772","No",NA
"frb_27773","No",NA
"frb_27774","No",NA
"frb_27775","No",NA
"frb_27776","No",NA
"frb_27777","No",NA
"frb_27778","No",NA
"frb_27779","No",NA
"frb_27780","No",NA
"frb_27781","No",NA
"frb_27782","No",NA
"frb_27783","No",NA
"frb_27784","No",NA
"frb_27785","No",NA
"frb_27786","No",NA
"frb_27787","No",NA
"frb_27788","No",NA
"frb_27789","No",NA
"frb_27790","No",NA
"frb_27791","No",NA
"frb_27792","No",NA
"frb_27793","No",NA
"frb_27794","No",NA
"frb_27795","No",NA
"frb_27796","No",NA
"frb_27797","No",NA
"frb_27798","No",NA
"frb_27799","No",NA
"frb_27800","No",NA
"frb_27801","No",NA
"frb_27802","No",NA
"frb_27803","No",NA
"frb_27804","No",NA
"frb_27805","No",NA
"frb_27806","No",NA
"frb_27807","No",NA
"frb_27808","No",NA
"frb_27809","No",NA
"frb_27810","No",NA
"frb_27811","No",NA
"frb_27812","No",NA
"frb_27813","No",NA
"frb_27814","No",NA
"frb_27815","No",NA
"frb_27816","No",NA
"frb_27817","No",NA
"frb_27818","No",NA
"frb_27819","No",NA
"frb_27820","No",NA
"frb_27821","No",NA
"frb_27822","No",NA
"frb_27823","No",NA
"frb_27824","No",NA
"frb_27825","No",NA
"frb_27826","No",NA
"frb_27827","No",NA
"frb_27828","No",NA
"frb_27829","No",NA
"frb_27830","No",NA
"frb_27837","No",NA
"frb_27838","No",NA
"frb_28111","No",NA
"frb_28112","No",NA
"frb_28113","No",NA
"frb_28114","No",NA
"frb_28115","No",NA
"frb_28117","No",NA
"frb_28118","No",NA
"frb_28119","No",NA
"frb_28120","No",NA
"frb_28167","No",NA
"frb_28187","No",NA
"frb_28192","No",NA
"frb_28193","No",NA
"frb_28194","No",NA
"frb_28195","No",NA
"frb_28196","No",NA
"frb_28197","No",NA
"frb_28198","No",NA
"frb_28199","No",NA
"frb_28200","No",NA
"frb_28201","No",NA
"frb_28202","No",NA
"frb_28203","No",NA
"frb_28204","No",NA
"frb_28205","No",NA
"frb_28206","No",NA
"frb_28207","No",NA
"frb_28208","No",NA
"frb_28209","No",NA
"frb_28210","No",NA
"frb_28211","No",NA
"frb_28212","No",NA
"frb_28213","No",NA
"frb_28214","No",NA
"frb_28215","No",NA
"frb_28216","No",NA
"frb_28217","No",NA
"frb_28218","No",NA
"frb_28219","No",NA
"frb_28220","No",NA
"frb_28221","No",NA
"frb_28222","No",NA
"frb_28223","No",NA
"frb_28224","No",NA
"frb_28237","No",NA
"frb_28238","No",NA
"frb_28239","No",NA
"frb_28240","No",NA
"frb_28241","No",NA
"frb_28242","No",NA
"frb_28243","No",NA
"frb_28244","No",NA
"frb_28245","No",NA
"frb_28246","No",NA
"frb_28247","No",NA
"frb_28248","No",NA
"frb_28249","No",NA
"frb_28250","No",NA
"frb_28251","No",NA
"frb_28252","No",NA
"frb_28253","No",NA
"frb_28254","No",NA
"frb_28255","No",NA
"frb_28256","No",NA
"frb_28257","No",NA
"frb_28258","No",NA
"frb_28259","No",NA
"frb_28260","No",NA
"frb_28261","No",NA
"frb_28262","No",NA
"frb_28263","No",NA
"frb_28264","No",NA
"frb_28265","No",NA
"frb_28266","No",NA
"frb_28267","No",NA
"frb_28268","No",NA
"frb_28269","No",NA
"frb_28270","No",NA
"frb_28271","No",NA
"frb_28272","No",NA
"frb_28283","No",NA
"frb_28284","No",NA
"frb_28570","No",NA
"frb_28571","No",NA
"frb_28572","No",NA
"frb_28573","No",NA
"frb_28574","No",NA
"frb_28575","No",NA
"frb_28576","No",NA
"frb_28577","No",NA
"frb_28578","No",NA
"frb_28579","No",NA
"frb_28580","No",NA
"frb_28581","No",NA
"frb_28582","No",NA
"frb_28583","No",NA
"frb_28584","No",NA
"frb_28585","No",NA
"frb_28588","No",NA
"frb_28589","No",NA
"frb_28590","No",NA
"frb_28591","No",NA
"frb_28592","No",NA
"frb_28593","No",NA
"frb_28594","No",NA
"frb_28595","No",NA
"frb_28596","No",NA
